Time (s)	Time since Epoch	Temperature (K)	H (Oe)
7914.693083	1474058841.57	15.1733	-0.062
7914.97078911	1474058841.85	15.1733	-0.062
7915.1907962	1474058842.07	15.1744	-0.062
7915.42983041	1474058842.31	15.1744	-0.062
7915.62985933	1474058842.51	15.1744	-0.062
7915.8337904	1474058842.71	15.1744	-0.062
7916.10688093	1474058842.99	15.175	-0.062
7916.37167608	1474058843.25	15.175	-0.062
7916.65107996	1474058843.53	15.1772	-0.062
7916.86986636	1474058843.75	15.1772	-0.062
7917.0488905	1474058843.93	15.1772	-0.062
7917.19351405	1474058844.07	15.1774	-0.062
7917.40991444	1474058844.29	15.1774	-0.062
7917.65087749	1474058844.53	15.1774	-0.062
7917.79885178	1474058844.68	15.1766	-0.062
7917.98391807	1474058844.86	15.1766	-0.062
7918.16603295	1474058845.05	15.1766	-0.062
7918.36470621	1474058845.24	15.1766	-0.062
7918.71171639	1474058845.59	15.179	-0.062
7918.92498375	1474058845.8	15.1799	-0.062
7919.14400901	1474058846.02	15.1799	-0.062
7919.29495243	1474058846.17	15.1799	-0.062
7919.52296846	1474058846.4	15.1803	-0.062
7919.6919693	1474058846.57	15.1803	-0.062
7919.85196725	1474058846.73	15.1803	-0.062
7920.04006612	1474058846.92	15.1823	-0.062
7920.310046	1474058847.19	15.1823	-0.062
7920.58700632	1474058847.47	15.1829	-0.062
7920.79500002	1474058847.67	15.1829	-0.062
7920.93754451	1474058847.82	15.1829	-0.062
7921.14504216	1474058848.03	15.1836	-0.062
7921.36900768	1474058848.25	15.1836	-0.062
7921.55404505	1474058848.43	15.1847	-0.062
7921.72203731	1474058848.6	15.1847	-0.062
7921.9024084	1474058848.78	15.1847	-0.062
7922.18217397	1474058849.06	15.1858	-0.062
7922.38809732	1474058849.27	15.1858	-0.062
7922.6731521	1474058849.55	15.1869	-0.062
7922.89308611	1474058849.77	15.1869	-0.062
7923.03509692	1474058849.91	15.1869	-0.062
7923.25507167	1474058850.13	15.1873	-0.062
7923.4281454	1474058850.31	15.1873	-0.062
7923.59814145	1474058850.48	15.1873	-0.062
7923.86184406	1474058850.74	15.1893	-0.062
7924.05696536	1474058850.94	15.1893	-0.062
7924.33387748	1474058851.21	15.1912	-0.062
7924.53214644	1474058851.41	15.1912	-0.062
7924.76643787	1474058851.65	15.1912	-0.062
7924.99015118	1474058851.87	15.1915	-0.062
7925.19744449	1474058852.08	15.1915	-0.062
7925.46923503	1474058852.35	15.1923	-0.062
7925.62924262	1474058852.51	15.1923	-0.062
7925.84425874	1474058852.72	15.1921	-0.062
7926.06714447	1474058852.95	15.1921	-0.062
7926.25219956	1474058853.13	15.1921	-0.062
7926.45126656	1474058853.33	15.1937	-0.062
7926.60615474	1474058853.49	15.1937	-0.062
7926.81325772	1474058853.69	15.1937	-0.062
7927.03123303	1474058853.91	15.1941	-0.062
7927.20227685	1474058854.08	15.1941	-0.062
7927.41134163	1474058854.29	15.1948	-0.062
7927.64926308	1474058854.53	15.1948	-0.062
7927.84468668	1474058854.72	15.1948	-0.062
7928.1242756	1474058855.0	15.1963	-0.062
7928.34032923	1474058855.22	15.1963	-0.062
7928.58508215	1474058855.46	15.1972	-0.062
7928.86611599	1474058855.74	15.1972	-0.062
7929.07735157	1474058855.96	15.1983	-0.062
7929.25935542	1474058856.14	15.1983	-0.062
7929.49038443	1474058856.37	15.1983	-0.062
7929.80176183	1474058856.68	15.1987	-0.062
7930.04439776	1474058856.92	15.1987	-0.062
7930.21524098	1474058857.1	15.1994	-0.062
7930.3697544	1474058857.25	15.1994	-0.062
7930.65228851	1474058857.53	15.1994	-0.062
7930.92735421	1474058857.81	15.2	-0.062
7931.1344093	1474058858.02	15.2	-0.062
7931.36422571	1474058858.24	15.2016	-0.062
7931.58821954	1474058858.47	15.2016	-0.062
7931.8684796	1474058858.75	15.2018	-0.062
7932.07045633	1474058858.95	15.2018	-0.062
7932.25518861	1474058859.13	15.2018	-0.062
7932.52638264	1474058859.41	15.2016	-0.062
7932.73450042	1474058859.62	15.2016	-0.062
7933.0005937	1474058859.88	15.2031	-0.062
7933.17811819	1474058860.06	15.2031	-0.062
7933.38953539	1474058860.27	15.204	-0.062
7933.74606131	1474058860.63	15.204	-0.062
7933.95144321	1474058860.83	15.2055	-0.062
7934.13633689	1474058861.02	15.2055	-0.062
7934.40095105	1474058861.28	15.2055	-0.062
7934.68710802	1474058861.57	15.2073	-0.062
7934.89654508	1474058861.78	15.2073	-0.062
7935.05460423	1474058861.93	15.2077	-0.062
7935.25348152	1474058862.13	15.2077	-0.062
7935.4655086	1474058862.35	15.2077	-0.062
7935.65152904	1474058862.53	15.2075	-0.062
7935.84753577	1474058862.73	15.2075	-0.062
7936.02260925	1474058862.9	15.2075	-0.062
7936.30214218	1474058863.18	15.2092	-0.062
7936.5105663	1474058863.39	15.2092	-0.062
7936.77216405	1474058863.65	15.2088	-0.062
7936.94810553	1474058863.83	15.2088	-0.062
7937.16957651	1474058864.05	15.2119	-0.062
7937.38560961	1474058864.27	15.2119	-0.062
7937.56959672	1474058864.45	15.2119	-0.062
7937.74860189	1474058864.63	15.2119	-0.062
7937.93295443	1474058864.81	15.2119	-0.062
7938.20441188	1474058865.08	15.2119	-0.062
7938.41263851	1474058865.29	15.2119	-0.062
7938.67627332	1474058865.56	15.2119	-0.062
7938.938429	1474058865.82	15.2132	-0.062
7939.15732302	1474058866.04	15.2132	-0.062
7939.44390949	1474058866.32	15.2136	-0.062
7939.6466687	1474058866.53	15.2136	-0.062
7939.9183734	1474058866.8	15.2145	-0.062
7940.17995497	1474058867.06	15.2145	-0.062
7940.37728283	1474058867.26	15.2152	-0.062
7940.5858186	1474058867.47	15.2152	-0.062
7940.73899098	1474058867.62	15.2152	-0.062
7940.94874682	1474058867.83	15.2174	-0.062
7941.16572319	1474058868.05	15.2174	-0.062
7941.34177943	1474058868.22	15.2174	-0.062
7941.53477504	1474058868.42	15.218	-0.062
7941.71350497	1474058868.59	15.218	-0.062
7941.99639424	1474058868.88	15.2196	-0.062
7942.28227162	1474058869.16	15.2196	-0.062
7942.50480592	1474058869.39	15.2207	-0.062
7942.72895307	1474058869.61	15.2207	-0.062
7942.9470842	1474058869.83	15.2207	-0.062
7943.23269599	1474058870.11	15.2209	-0.062
7943.43782099	1474058870.32	15.2209	-0.062
7943.67935349	1474058870.56	15.2233	-0.062
7943.81981396	1474058870.7	15.2233	-0.062
7944.01786366	1474058870.9	15.2233	-0.062
7944.23690509	1474058871.12	15.222	-0.062
7944.40390277	1474058871.29	15.222	-0.062
7944.6621647	1474058871.54	15.224	-0.062
7944.93805456	1474058871.82	15.224	-0.062
7945.20197113	1474058872.08	15.2246	-0.062
7945.38166081	1474058872.26	15.2246	-0.062
7945.60486656	1474058872.49	15.2246	-0.062
7945.87896816	1474058872.76	15.2273	-0.062
7946.10094078	1474058872.98	15.2273	-0.062
7946.29726878	1474058873.18	15.2264	-0.062
7946.54887402	1474058873.43	15.2264	-0.062
7946.81230356	1474058873.69	15.2266	-0.062
7947.04703226	1474058873.93	15.2266	-0.062
7947.21805835	1474058874.1	15.2266	-0.062
7947.47994408	1474058874.36	15.229	-0.062
7947.7493993	1474058874.63	15.229	-0.062
7947.97106434	1474058874.85	15.2277	-0.062
7948.17227134	1474058875.05	15.2277	-0.062
7948.4187637	1474058875.3	15.2293	-0.062
7948.68574521	1474058875.57	15.2293	-0.062
7948.91605612	1474058875.8	15.2304	-0.062
7949.08504328	1474058875.97	15.2304	-0.062
7949.32781667	1474058876.21	15.2304	-0.062
7949.54144355	1474058876.42	15.2301	-0.062
7949.74918222	1474058876.63	15.2301	-0.062
7950.01312243	1474058876.89	15.2326	-0.062
7950.21544842	1474058877.1	15.2326	-0.062
7950.42216762	1474058877.3	15.2326	-0.062
7950.78113771	1474058877.66	15.2306	-0.062
7951.00115475	1474058877.88	15.2343	-0.062
7951.22814602	1474058878.11	15.2343	-0.062
7951.37410377	1474058878.26	15.2343	-0.062
7951.65619843	1474058878.54	15.2341	-0.062
7951.91866418	1474058878.8	15.2341	-0.062
7952.12812487	1474058879.01	15.2357	-0.062
7952.39974809	1474058879.28	15.2357	-0.062
7952.68783919	1474058879.57	15.2381	-0.062
7952.91427718	1474058879.8	15.2381	-0.062
7953.13419191	1474058880.02	15.2381	-0.062
7953.35296214	1474058880.23	15.2381	-0.062
7953.63830398	1474058880.52	15.2381	-0.062
7953.8522344	1474058880.73	15.2392	-0.062
7954.03550154	1474058880.92	15.2392	-0.062
7954.37841084	1474058881.26	15.2405	-0.062
7954.57444338	1474058881.46	15.2405	-0.062
7954.8033806	1474058881.68	15.2403	-0.062
7955.04126721	1474058881.92	15.2403	-0.062
7955.3138791	1474058882.19	15.2414	-0.062
7955.53732681	1474058882.42	15.2414	-0.062
7955.71329379	1474058882.6	15.2414	-0.062
7955.9886988	1474058882.87	15.2418	-0.062
7956.26482968	1474058883.15	15.2418	-0.062
7956.46043646	1474058883.34	15.2423	-0.062
7956.66437282	1474058883.55	15.2423	-0.062
7956.8174267	1474058883.7	15.2423	-0.062
7957.04042781	1474058883.92	15.2423	-0.062
7957.24539825	1474058884.13	15.2423	-0.062
7957.43645849	1474058884.32	15.2447	-0.062
7957.60244417	1474058884.48	15.2447	-0.062
7957.78351439	1474058884.66	15.2447	-0.062
7958.06213422	1474058884.94	15.246	-0.062
7958.3417757	1474058885.22	15.246	-0.062
7958.54849833	1474058885.43	15.2465	-0.062
7958.77614115	1474058885.66	15.2465	-0.062
7958.91654843	1474058885.8	15.2465	-0.062
7959.11846607	1474058886.0	15.2465	-0.062
7959.31251971	1474058886.19	15.248	-0.062
7959.47651746	1474058886.36	15.248	-0.062
7959.74072731	1474058886.62	15.2482	-0.062
7960.01965659	1474058886.9	15.2482	-0.062
7960.26258829	1474058887.14	15.2499	-0.062
7960.41053894	1474058887.29	15.2499	-0.062
7960.64564581	1474058887.53	15.2499	-0.062
7960.87027782	1474058887.75	15.2512	-0.062
7961.14697348	1474058888.03	15.2512	-0.062
7961.35562588	1474058888.24	15.2516	-0.062
7961.53570618	1474058888.42	15.2516	-0.062
7961.73278431	1474058888.62	15.2516	-0.062
7962.08184493	1474058888.96	15.2516	-0.062
7962.28262523	1474058889.16	15.2516	-0.062
7962.54267418	1474058889.42	15.2531	-0.062
7962.8283292	1474058889.71	15.2531	-0.062
7963.03863706	1474058889.92	15.2531	-0.062
7963.21963078	1474058890.1	15.2531	-0.062
7963.45535655	1474058890.34	15.2546	-0.062
7963.67651621	1474058890.56	15.2546	-0.062
7963.9527743	1474058890.84	15.2546	-0.062
7964.16023618	1474058891.04	15.2567	-0.062
7964.33003785	1474058891.21	15.2567	-0.062
7964.61276882	1474058891.49	15.2548	-0.062
7964.82180655	1474058891.7	15.2548	-0.062
7965.0786783	1474058891.96	15.2565	-0.062
7965.2563558	1474058892.14	15.2565	-0.062
7965.4538006	1474058892.34	15.2565	-0.062
7965.65111417	1474058892.53	15.2596	-0.062
7965.86776865	1474058892.75	15.2596	-0.062
7966.05784985	1474058892.94	15.2583	-0.062
7966.22224817	1474058893.1	15.2583	-0.062
7966.50408191	1474058893.39	15.2583	-0.062
7966.78253193	1474058893.66	15.2605	-0.062
7966.98383814	1474058893.87	15.2605	-0.062
7967.14107221	1474058894.02	15.26	-0.062
7967.34188735	1474058894.22	15.26	-0.062
7967.56681045	1474058894.45	15.26	-0.062
7967.74186185	1474058894.62	15.2632	-0.062
7967.94015569	1474058894.82	15.2632	-0.062
7968.10327672	1474058894.98	15.2632	-0.062
7968.37522555	1474058895.26	15.2615	-0.062
7968.58294432	1474058895.46	15.2615	-0.062
7968.86090234	1474058895.74	15.264	-0.062
7969.00791003	1474058895.89	15.264	-0.062
7969.21792058	1474058896.1	15.264	-0.062
7969.44090147	1474058896.32	15.2642	-0.062
7969.61487431	1474058896.5	15.2642	-0.062
7969.81797096	1474058896.7	15.2632	-0.062
7969.97313375	1474058896.86	15.2632	-0.062
7970.24731496	1474058897.13	15.2632	-0.062
7970.45435605	1474058897.34	15.2668	-0.062
7970.70771379	1474058897.59	15.2668	-0.062
7970.88605123	1474058897.77	15.2666	-0.062
7971.08702125	1474058897.97	15.2666	-0.062
7971.30695277	1474058898.19	15.2666	-0.062
7971.48498481	1474058898.37	15.268	-0.062
7971.69237609	1474058898.58	15.268	-0.062
7971.84309435	1474058898.73	15.268	-0.062
7972.11888997	1474058899.0	15.271	-0.062
7972.39648505	1474058899.28	15.271	-0.062
7972.59803136	1474058899.48	15.2704	-0.062
7972.83337646	1474058899.72	15.2704	-0.062
7973.05422108	1474058899.94	15.2727	-0.062
7973.33184695	1474058900.21	15.2727	-0.062
7973.56273912	1474058900.44	15.2716	-0.062
7973.71665169	1474058900.6	15.2716	-0.062
7973.98928099	1474058900.87	15.2716	-0.062
7974.26843264	1474058901.15	15.2725	-0.062
7974.47314681	1474058901.36	15.2725	-0.062
7974.62142308	1474058901.5	15.275	-0.062
7974.9253442	1474058901.81	15.275	-0.062
7975.20321919	1474058902.09	15.2733	-0.062
7975.40518316	1474058902.29	15.2733	-0.062
7975.58339092	1474058902.47	15.2733	-0.062
7975.86081153	1474058902.74	15.2756	-0.062
7976.13873099	1474058903.02	15.2756	-0.062
7976.36524487	1474058903.25	15.2748	-0.062
7976.60220718	1474058903.48	15.2748	-0.062
7976.79697022	1474058903.68	15.2782	-0.062
7977.00327579	1474058903.89	15.2782	-0.062
7977.28822048	1474058904.17	15.2771	-0.062
7977.46466049	1474058904.35	15.2771	-0.062
7977.73203355	1474058904.61	15.2771	-0.062
7977.93881558	1474058904.82	15.2786	-0.062
7978.19421069	1474058905.08	15.2786	-0.062
7978.45525019	1474058905.34	15.2799	-0.062
7978.66837977	1474058905.55	15.2799	-0.062
7978.94638444	1474058905.83	15.2799	-0.062
7979.16428947	1474058906.05	15.2799	-0.062
7979.32731005	1474058906.21	15.2799	-0.062
7979.60446568	1474058906.49	15.2807	-0.062
7979.81045932	1474058906.69	15.2807	-0.062
7980.08837971	1474058906.97	15.2826	-0.062
7980.24238651	1474058907.12	15.2826	-0.062
7980.54128898	1474058907.42	15.2839	-0.062
7980.8202786	1474058907.7	15.2839	-0.062
7981.04467953	1474058907.93	15.2845	-0.062
7981.21067671	1474058908.09	15.2845	-0.062
7981.47820807	1474058908.36	15.2845	-0.062
7981.7570428	1474058908.64	15.2843	-0.062
7981.96143042	1474058908.85	15.2843	-0.062
7982.12344056	1474058909.01	15.286	-0.062
7982.34044679	1474058909.22	15.286	-0.062
7982.53844362	1474058909.42	15.286	-0.062
7982.73841283	1474058909.62	15.2868	-0.062
7982.90246034	1474058909.79	15.2868	-0.062
7983.0818188	1474058909.96	15.2868	-0.062
7983.3519517	1474058910.23	15.2866	-0.062
7983.62775136	1474058910.51	15.2866	-0.062
7983.83647062	1474058910.72	15.2875	-0.062
7983.98009772	1474058910.86	15.2875	-0.062
7984.18650157	1474058911.07	15.2887	-0.062
7984.4045313	1474058911.29	15.2887	-0.062
7984.58549796	1474058911.47	15.2887	-0.062
7984.77654731	1474058911.66	15.2911	-0.062
7984.94639533	1474058911.83	15.2911	-0.062
7985.22047359	1474058912.1	15.2911	-0.062
7985.50240996	1474058912.39	15.2921	-0.062
7985.70256173	1474058912.59	15.2921	-0.062
7985.85493981	1474058912.74	15.2921	-0.062
7986.05852846	1474058912.94	15.2921	-0.062
7986.26960916	1474058913.15	15.2921	-0.062
7986.47359466	1474058913.36	15.2919	-0.062
7986.66158717	1474058913.55	15.2919	-0.062
7986.82713091	1474058913.71	15.2919	-0.062
7987.10758037	1474058913.99	15.2953	-0.062
7987.38780933	1474058914.27	15.2953	-0.062
7987.59070663	1474058914.47	15.2944	-0.062
7987.73791678	1474058914.62	15.2944	-0.062
7987.95965678	1474058914.84	15.2955	-0.062
7988.20662062	1474058915.09	15.2955	-0.062
7988.36663816	1474058915.25	15.2955	-0.062
7988.56871565	1474058915.45	15.2982	-0.062
7988.79663558	1474058915.68	15.2982	-0.062
7988.93875804	1474058915.82	15.2982	-0.062
7989.2920343	1474058916.17	15.297	-0.062
7989.54574969	1474058916.43	15.297	-0.062
7989.75307255	1474058916.64	15.298	-0.062
7990.04006114	1474058916.92	15.298	-0.062
7990.25472428	1474058917.14	15.2989	-0.062
7990.43875649	1474058917.32	15.2989	-0.062
7990.6693274	1474058917.55	15.2987	-0.062
7990.97033722	1474058917.85	15.2987	-0.062
7991.18682532	1474058918.07	15.2987	-0.062
7991.37981502	1474058918.26	15.2999	-0.062
7991.53916235	1474058918.42	15.2999	-0.062
7991.74442513	1474058918.63	15.2999	-0.062
7992.10702337	1474058918.99	15.3027	-0.062
7992.32290968	1474058919.21	15.3018	-0.062
7992.47442317	1474058919.36	15.3018	-0.062
7992.68504607	1474058919.57	15.3018	-0.062
7992.88481531	1474058919.77	15.3042	-0.062
7993.07579251	1474058919.96	15.3042	-0.062
7993.26825475	1474058920.15	15.3042	-0.062
7993.43886534	1474058920.32	15.304	-0.062
7993.69847951	1474058920.58	15.304	-0.062
7993.98663125	1474058920.87	15.3038	-0.062
7994.19383345	1474058921.08	15.3038	-0.062
7994.43659253	1474058921.32	15.3038	-0.062
7994.66095583	1474058921.55	15.3065	-0.062
7994.8688469	1474058921.75	15.3065	-0.062
7995.13193403	1474058922.02	15.3067	-0.062
7995.33731282	1474058922.22	15.3067	-0.062
7995.61204543	1474058922.5	15.3078	-0.062
7995.89835697	1474058922.78	15.3078	-0.062
7996.1369166	1474058923.02	15.3097	-0.062
7996.37288526	1474058923.26	15.3097	-0.062
7996.65339443	1474058923.54	15.311	-0.062
7996.85059355	1474058923.73	15.311	-0.062
7997.05594123	1474058923.94	15.311	-0.062
7997.24848402	1474058924.13	15.3097	-0.062
7997.51523725	1474058924.4	15.3097	-0.062
7997.80422123	1474058924.69	15.3122	-0.062
7998.01004631	1474058924.89	15.3122	-0.062
7998.25384601	1474058925.14	15.3122	-0.062
7998.5414647	1474058925.42	15.3124	-0.062
7998.763985	1474058925.65	15.3146	-0.062
7998.94504402	1474058925.83	15.3146	-0.062
7999.13112045	1474058926.02	15.3146	-0.062
7999.47654016	1474058926.36	15.316	-0.062
7999.69902687	1474058926.58	15.316	-0.062
7999.87804137	1474058926.76	15.3139	-0.062
8000.12165665	1474058927.01	15.3139	-0.062
8000.3260931	1474058927.21	15.3139	-0.062
8000.53407093	1474058927.42	15.316	-0.062
8000.79695	1474058927.68	15.316	-0.062
8001.00826613	1474058927.89	15.3163	-0.062
8001.35107747	1474058928.24	15.3163	-0.062
8001.58211146	1474058928.47	15.3184	-0.062
8001.76317888	1474058928.65	15.3184	-0.062
8001.92216109	1474058928.81	15.3192	-0.062
8002.11912416	1474058929.0	15.3192	-0.062
8002.31716235	1474058929.2	15.3192	-0.062
8002.51548885	1474058929.4	15.3192	-0.062
8002.72921867	1474058929.61	15.3192	-0.062
8002.90735365	1474058929.79	15.3192	-0.062
8003.17898526	1474058930.06	15.322	-0.062
8003.46688914	1474058930.35	15.322	-0.062
8003.67021873	1474058930.56	15.3218	-0.062
8003.83822405	1474058930.72	15.3218	-0.062
8004.12957881	1474058931.01	15.323	-0.062
8004.33923014	1474058931.22	15.323	-0.062
8004.60299029	1474058931.49	15.323	-0.062
8004.80835757	1474058931.69	15.3247	-0.062
8005.08124469	1474058931.97	15.3247	-0.062
8005.36936129	1474058932.25	15.323	-0.062
8005.57429068	1474058932.46	15.323	-0.062
8005.73946215	1474058932.62	15.3239	-0.062
8005.93828408	1474058932.82	15.3239	-0.062
8006.1382847	1474058933.02	15.3239	-0.062
8006.33833508	1474058933.22	15.3252	-0.062
8006.51429864	1474058933.4	15.3252	-0.062
8006.78445766	1474058933.67	15.3252	-0.062
8007.07391872	1474058933.96	15.3277	-0.062
8007.29839585	1474058934.18	15.3264	-0.062
8007.48033626	1474058934.37	15.3264	-0.062
8007.72298432	1474058934.61	15.3264	-0.062
8007.93596929	1474058934.82	15.329	-0.062
8008.1434125	1474058935.03	15.329	-0.062
8008.40763915	1474058935.29	15.329	-0.062
8008.62144921	1474058935.51	15.329	-0.062
8008.88807835	1474058935.77	15.329	-0.062
8009.17720353	1474058936.06	15.3311	-0.062
8009.3874722	1474058936.27	15.332	-0.062
8009.62893535	1474058936.51	15.332	-0.062
8009.83994701	1474058936.72	15.332	-0.062
8010.12678072	1474058937.01	15.3332	-0.062
8010.33249415	1474058937.22	15.3332	-0.062
8010.60857433	1474058937.49	15.3335	-0.062
8010.86601398	1474058937.75	15.3335	-0.062
8011.06346469	1474058937.95	15.3332	-0.062
8011.2695311	1474058938.15	15.3332	-0.062
8011.51270818	1474058938.4	15.3332	-0.062
8011.80210362	1474058938.69	15.3366	-0.062
8012.02155433	1474058938.91	15.3366	-0.062
8012.36683067	1474058939.25	15.336	-0.062
8012.51250571	1474058939.4	15.336	-0.062
8012.73878137	1474058939.62	15.3381	-0.062
8012.93626909	1474058939.82	15.3381	-0.062
8013.18359867	1474058940.07	15.3375	-0.062
8013.40753528	1474058940.29	15.3375	-0.062
8013.67321057	1474058940.56	15.3375	-0.062
8013.91661032	1474058940.8	15.3386	-0.062
8014.07459298	1474058940.96	15.3386	-0.062
8014.319818	1474058941.2	15.3403	-0.062
8014.52224475	1474058941.41	15.3403	-0.062
8014.81204574	1474058941.7	15.3415	-0.062
8015.0276705	1474058941.91	15.3415	-0.062
8015.20257323	1474058942.09	15.3415	-0.062
8015.4860814	1474058942.37	15.3413	-0.062
8015.76881953	1474058942.65	15.3413	-0.062
8015.97479855	1474058942.86	15.3405	-0.062
8016.12955953	1474058943.01	15.3405	-0.062
8016.3537807	1474058943.24	15.3424	-0.062
8016.58478359	1474058943.47	15.3424	-0.062
8016.73680091	1474058943.62	15.3424	-0.062
8016.93150516	1474058943.82	15.3452	-0.062
8017.18226229	1474058944.07	15.3452	-0.062
8017.38764419	1474058944.27	15.3452	-0.062
8017.66505111	1474058944.55	15.3466	-0.062
8017.8698533	1474058944.76	15.3466	-0.062
8018.01869559	1474058944.9	15.3443	-0.062
8018.23487362	1474058945.12	15.3443	-0.062
8018.51487213	1474058945.4	15.3441	-0.062
8018.77166675	1474058945.66	15.3441	-0.062
8019.054445	1474058945.94	15.3458	-0.062
8019.33365512	1474058946.22	15.3458	-0.062
8019.54587782	1474058946.43	15.3458	-0.062
8019.72591614	1474058946.61	15.3458	-0.062
8019.88478514	1474058946.77	15.3484	-0.062
8020.08293499	1474058946.97	15.3484	-0.062
8020.31188744	1474058947.2	15.3484	-0.062
8020.50500309	1474058947.39	15.3484	-0.062
8020.69149657	1474058947.58	15.3484	-0.062
8020.93022756	1474058947.82	15.3525	-0.062
8021.20510386	1474058948.09	15.3525	-0.062
8021.41695771	1474058948.3	15.3522	-0.062
8021.60999593	1474058948.5	15.3522	-0.062
8021.83681148	1474058948.72	15.3514	-0.062
8022.05522966	1474058948.94	15.3514	-0.062
8022.26201355	1474058949.15	15.3514	-0.062
8022.53633969	1474058949.42	15.3518	-0.062
8022.71381535	1474058949.6	15.3518	-0.062
8022.98913638	1474058949.88	15.3552	-0.062
8023.19704765	1474058950.08	15.3552	-0.062
8023.47604069	1474058950.36	15.3533	-0.062
8023.70783259	1474058950.59	15.3533	-0.062
8023.85610047	1474058950.74	15.3533	-0.062
8024.13610395	1474058951.02	15.3533	-0.062
8024.39401818	1474058951.28	15.3533	-0.062
8024.59199573	1474058951.48	15.3574	-0.062
8024.86311917	1474058951.75	15.3574	-0.062
8025.14530184	1474058952.03	15.3582	-0.062
8025.35511397	1474058952.24	15.3582	-0.062
8025.58434912	1474058952.47	15.3597	-0.062
8025.79725851	1474058952.68	15.3597	-0.062
8026.00415592	1474058952.89	15.3597	-0.062
8026.26291142	1474058953.15	15.3584	-0.062
8026.46307469	1474058953.35	15.3584	-0.062
8026.7334878	1474058953.62	15.3601	-0.062
8026.94017839	1474058953.83	15.3601	-0.062
8027.19568453	1474058954.08	15.3603	-0.062
8027.45154086	1474058954.34	15.3603	-0.062
8027.66853869	1474058954.55	15.3603	-0.062
8027.95106285	1474058954.84	15.3625	-0.062
8028.15224435	1474058955.04	15.3625	-0.062
8028.41915743	1474058955.31	15.3629	-0.062
8028.69534678	1474058955.58	15.3629	-0.062
8028.91123869	1474058955.8	15.3644	-0.062
8029.10030385	1474058955.99	15.3644	-0.062
8029.32788167	1474058956.21	15.3642	-0.062
8029.62912506	1474058956.52	15.3642	-0.062
8029.85130574	1474058956.74	15.3646	-0.062
8030.07330014	1474058956.96	15.3646	-0.062
8030.29198516	1474058957.18	15.3646	-0.062
8030.56226671	1474058957.45	15.368	-0.062
8030.77331258	1474058957.66	15.368	-0.062
8030.9733782	1474058957.86	15.368	-0.062
8031.19432234	1474058958.08	15.368	-0.062
8031.33531929	1474058958.22	15.368	-0.062
8031.53435394	1474058958.42	15.3678	-0.062
8031.71531251	1474058958.6	15.3678	-0.062
8031.92046178	1474058958.81	15.3672	-0.062
8032.16527472	1474058959.05	15.3672	-0.062
8032.43821317	1474058959.33	15.3672	-0.062
8032.65239021	1474058959.54	15.3704	-0.062
8032.83845046	1474058959.72	15.3704	-0.062
8032.99346273	1474058959.88	15.3693	-0.062
8033.19645768	1474058960.08	15.3693	-0.062
8033.40139205	1474058960.29	15.3693	-0.062
8033.60549292	1474058960.49	15.3727	-0.062
8033.78342078	1474058960.67	15.3727	-0.062
8033.95940549	1474058960.85	15.3727	-0.062
8034.22300826	1474058961.11	15.3719	-0.062
8034.50467188	1474058961.39	15.3719	-0.062
8034.73451473	1474058961.62	15.3749	-0.062
8034.94531211	1474058961.83	15.3749	-0.062
8035.15869018	1474058962.05	15.3753	-0.062
8035.44216881	1474058962.33	15.3753	-0.062
8035.70878644	1474058962.6	15.3757	-0.062
8035.93556405	1474058962.82	15.3757	-0.062
8036.18304913	1474058963.07	15.3757	-0.062
8036.40154537	1474058963.29	15.3759	-0.062
8036.57962157	1474058963.47	15.3759	-0.062
8036.81575724	1474058963.7	15.3774	-0.062
8037.11763103	1474058964.0	15.3774	-0.062
8037.34961918	1474058964.24	15.3772	-0.062
8037.51861193	1474058964.4	15.3772	-0.062
8037.70073148	1474058964.59	15.3772	-0.062
8037.96860245	1474058964.86	15.3759	-0.062
8038.17463683	1474058965.06	15.3759	-0.062
8038.43299673	1474058965.32	15.3796	-0.062
8038.60471417	1474058965.49	15.3796	-0.062
8038.80866546	1474058965.69	15.3796	-0.062
8039.02866229	1474058965.91	15.3791	-0.062
8039.20362069	1474058966.09	15.3791	-0.062
8039.39773497	1474058966.28	15.38	-0.062
8039.65869329	1474058966.55	15.38	-0.062
8039.92374503	1474058966.81	15.38	-0.062
8040.13574599	1474058967.02	15.3815	-0.062
8040.32931477	1474058967.21	15.3815	-0.062
8040.50874725	1474058967.39	15.3813	-0.062
8040.85971618	1474058967.75	15.3813	-0.062
8041.05518145	1474058967.94	15.3843	-0.062
8041.26173801	1474058968.15	15.3843	-0.062
8041.41083501	1474058968.3	15.3843	-0.062
8041.71210017	1474058968.6	15.3841	-0.062
8041.91894408	1474058968.88	15.3841	-0.062
8042.2080164	1474058969.1	15.3864	-0.062
8042.37287313	1474058969.26	15.3864	-0.062
8042.64610143	1474058969.53	15.3862	-0.062
8042.92645635	1474058969.81	15.3862	-0.062
8043.17786472	1474058970.07	15.3873	-0.062
8043.40583067	1474058970.29	15.3873	-0.062
8043.67026476	1474058970.56	15.3873	-0.062
8043.88382259	1474058970.77	15.3885	-0.062
8044.08648197	1474058970.97	15.3885	-0.062
8044.33209326	1474058971.22	15.39	-0.062
8044.60563287	1474058971.49	15.39	-0.062
8044.84492024	1474058971.73	15.3894	-0.062
8045.00091435	1474058971.89	15.3894	-0.062
8045.15393838	1474058972.04	15.3894	-0.062
8045.37914605	1474058972.27	15.3905	-0.062
